
00,739;-5,865
00,742;-5,855
00,744;-5,855
00,747;-5,855
00,750;-5,855
00,753;-5,875
00,756;-5,88
00,758;-5,87
00,761;-5,87
00,764;-5,905
00,767;-5,945
00,769;-5,985
00,772;-5,985
00,775;-5,985
00,778;-5,92
00,781;-5,86
00,783;-5,815
00,786;-5,81
00,789;-5,805
00,792;-5,835
00,794;-5,89
00,797;-5,93
00,800;-5,94
00,803;-5,88
00,806;-5,815
00,808;-5,745
00,811;-5,71
00,814;-5,71
00,817;-5,725
00,819;-5,725
00,822;-5,75
00,825;-5,765
00,828;-5,8
00,831;-5,83
00,833;-5,865
00,836;-5,895
00,839;-5,925
00,842;-5,935
00,844;-5,895
00,847;-5,885
00,850;-5,87
00,853;-5,87
00,856;-5,885
00,858;-5,905
00,861;-5,92
00,864;-5,915
00,867;-5,895
00,869;-5,885
00,872;-5,865
00,875;-5,87
00,878;-5,885
00,881;-5,885
00,883;-5,885
00,886;-5,875
00,889;-5,865
00,892;-5,855
00,894;-5,845
00,897;-5,84
00,900;-5,83
00,903;-5,82
00,906;-5,825
00,908;-5,805
00,911;-5,81
00,914;-5,835
00,917;-5,865
00,919;-5,895
00,922;-5,885
00,925;-5,885
00,928;-5,83
00,931;-5,805
00,933;-5,805
00,936;-5,85
00,939;-5,92
00,942;-5,98
00,944;-6,02
00,947;-6,075
00,950;-6,12
00,953;-6,19
00,956;-6,29
00,958;-6,455
00,961;-6,62
00,964;-6,795
00,967;-6,925
00,969;-6,935
00,972;-6,87
00,975;-6,7
00,978;-6,49
00,981;-6,245
00,983;-6,04
00,986;-5,79
00,989;-5,53
00,992;-5,235
00,994;-4,915
00,997;-4,68
01,000;-4,535
01,003;-4,53
01,006;-4,7
01,008;-4,94
01,011;-5,165
01,014;-5,35
01,017;-5,485
01,019;-5,515
01,022;-5,58
01,025;-5,64
01,028;-5,685
01,031;-5,75
01,033;-5,795
01,036;-5,8
01,039;-5,795
01,042;-5,77
01,044;-5,745
01,047;-5,765
01,050;-5,815
01,053;-5,855
01,056;-5,89
01,058;-5,925
01,061;-5,94
01,064;-5,92
01,067;-5,865
01,069;-5,78
01,072;-5,74
01,075;-5,72
01,078;-5,725
01,081;-5,74
01,083;-5,745
01,086;-5,725
01,089;-5,74
01,092;-5,725
01,094;-5,72
01,097;-5,69
01,100;-5,67
01,103;-5,67
01,106;-5,675
01,108;-5,685
01,111;-5,665
01,114;-5,68
01,117;-5,695
01,119;-5,725
01,122;-5,745
01,125;-5,78
01,128;-5,795
01,131;-5,795
01,133;-5,8
01,136;-5,785
01,139;-5,775
01,142;-5,775
01,144;-5,775
01,147;-5,775
01,150;-5,8
01,153;-5,825
01,156;-5,855
01,158;-5,885
01,161;-5,895
01,164;-5,895
01,167;-5,895
01,169;-5,88
01,172;-5,9
01,175;-5,92
01,178;-5,91
01,181;-5,94
01,183;-5,965
01,186;-5,99
01,189;-6,02
01,192;-6,02
01,194;-6,02
01,197;-6,005
01,200;-6,005
01,203;-6,015
01,206;-6,005
01,208;-6,025
01,211;-6,03
01,214;-6,055
01,217;-6,1
01,219;-6,13
01,222;-6,135
01,225;-6,115
01,228;-6,1
01,231;-6,08
01,233;-6,095
01,236;-6,11
01,239;-6,16
01,242;-6,18
01,244;-6,17
01,247;-6,125
01,250;-6,11
01,253;-6,11
01,256;-6,12
01,258;-6,16
01,261;-6,18
01,264;-6,185
01,267;-6,14
01,269;-6,07
01,272;-6,025
01,275;-5,99
01,278;-5,98
01,281;-6
01,283;-6,045
01,286;-6,055
01,289;-6,065
01,292;-6,06
01,294;-6,025
01,297;-5,995
01,300;-5,965
01,303;-5,94
01,306;-5,93
01,308;-5,89
01,311;-5,865
01,314;-5,835
01,317;-5,825
01,319;-5,805
01,322;-5,815
01,325;-5,84
01,328;-5,855
01,331;-5,855
01,333;-5,85
01,336;-5,84
01,339;-5,81
01,342;-5,805
01,344;-5,765
01,347;-5,765
01,350;-5,76
01,353;-5,77
01,356;-5,77
01,358;-5,77
01,361;-5,775
01,364;-5,77
01,367;-5,79
01,369;-5,785
01,372;-5,775
01,375;-5,77
01,378;-5,76
01,381;-5,755
01,383;-5,74
01,386;-5,735
01,389;-5,725
01,392;-5,72
01,394;-5,715
01,397;-5,705
01,400;-5,735
01,403;-5,73
01,406;-5,75
01,408;-5,745
01,411;-5,78
01,414;-5,775
01,417;-5,78
01,419;-5,77
01,422;-5,8
01,425;-5,81
01,428;-5,8
01,431;-5,81
01,433;-5,805
01,436;-5,8
01,439;-5,79
01,442;-5,785
01,444;-5,765
01,447;-5,77
01,450;-5,765
01,453;-5,785
01,456;-5,795
01,458;-5,785
01,461;-5,79
01,464;-5,775
01,467;-5,755
01,469;-5,74
01,472;-5,715
01,475;-5,715
01,478;-5,75
01,481;-5,755
01,483;-5,78
01,486;-5,775
01,489;-5,78
01,492;-5,765
01,494;-5,76
01,497;-5,765
01,500;-5,78
01,503;-5,785
01,506;-5,795
01,508;-5,79
01,511;-5,76
01,514;-5,74
01,517;-5,725
01,519;-5,695
01,522;-5,68
01,525;-5,66
01,528;-5,685
01,531;-5,71
01,533;-5,735
01,536;-5,73
01,539;-5,73
01,542;-5,73
01,544;-5,71
01,547;-5,715
01,550;-5,715
01,553;-5,71
01,556;-5,715
01,558;-5,75
01,561;-5,79
01,564;-5,845
01,567;-5,85
01,569;-5,85
01,572;-5,805
01,575;-5,765
01,578;-5,735
01,581;-5,725
01,583;-5,725
01,586;-5,745
01,589;-5,74
01,592;-5,73
01,594;-5,745
01,597;-5,755
01,600;-5,745
01,603;-5,72
01,606;-5,71
01,608;-5,71
01,611;-5,72
01,614;-5,75
01,617;-5,785
01,619;-5,82
01,622;-5,815
01,625;-5,83
01,628;-5,805
01,631;-5,755
01,633;-5,705
01,636;-5,655
01,639;-5,645
01,642;-5,655
01,644;-5,645
01,647;-5,69
01,650;-5,695
01,653;-5,73
01,656;-5,71
01,658;-5,705
01,661;-5,685
01,664;-5,665
01,667;-5,605
01,669;-5,565
01,672;-5,53
01,675;-5,505
01,678;-5,52
01,681;-5,555
01,683;-5,59
01,686;-5,61
01,689;-5,63
01,692;-5,665
01,694;-5,685
01,697;-5,71
01,700;-5,725
01,703;-5,73
01,706;-5,735
01,708;-5,73
01,711;-5,725
01,714;-5,715
01,717;-5,7
01,719;-5,695
01,722;-5,71
01,725;-5,725
01,728;-5,76
01,731;-5,785
01,733;-5,765
01,736;-5,775
01,739;-5,755
01,742;-5,74
01,744;-5,74
01,747;-5,74
01,750;-5,73
01,753;-5,74
01,756;-5,76
01,758;-5,775
01,761;-5,785
01,764;-5,795
01,767;-5,775
01,769;-5,74
01,772;-5,715
01,775;-5,695
01,778;-5,705
01,781;-5,735
01,783;-5,745
01,786;-5,755
01,789;-5,77
01,792;-5,795
01,794;-5,84
01,797;-5,92
01,800;-6,02
01,803;-6,145
01,806;-6,305
01,808;-6,49
01,811;-6,67
01,814;-6,825
01,817;-6,89
01,819;-6,84
01,822;-6,69
01,825;-6,49
01,828;-6,275
01,831;-6,09
01,833;-5,875
01,836;-5,625
01,839;-5,32
01,842;-5,03
01,844;-4,795
01,847;-4,685
01,850;-4,7
01,853;-4,835
01,856;-5,07
01,858;-5,285
01,861;-5,45
01,864;-5,53
01,867;-5,61
01,869;-5,645
01,872;-5,71
01,875;-5,775
01,878;-5,845
01,881;-5,885
01,883;-5,92
01,886;-5,915
01,889;-5,895
01,892;-5,88
01,894;-5,89
01,897;-5,885
01,900;-5,905
01,903;-5,9
01,906;-5,885
01,908;-5,885
01,911;-5,84
01,914;-5,79
01,917;-5,75
01,919;-5,715
01,922;-5,695
01,925;-5,68
01,928;-5,705
01,931;-5,705
01,933;-5,715
01,936;-5,655
01,939;-5,625
01,942;-5,585
01,944;-5,55
01,947;-5,54
01,950;-5,565
01,953;-5,605
01,956;-5,65
01,958;-5,645
01,961;-5,66
01,964;-5,66
01,967;-5,65
01,969;-5,62
01,972;-5,605
01,975;-5,61
01,978;-5,625
01,981;-5,65
01,983;-5,7
01,986;-5,72
01,989;-5,76
01,992;-5,77
01,994;-5,775
01,997;-5,765
02,000;-5,765
02,003;-5,785
02,006;-5,79
02,008;-5,805
02,011;-5,84
02,014;-5,86
02,017;-5,875
02,019;-5,895
02,022;-5,915
02,025;-5,93
02,028;-5,935
02,031;-5,945
02,033;-5,945
02,036;-5,925
02,039;-5,935
02,042;-5,935
02,044;-5,96
02,047;-5,98
02,050;-6,005
02,053;-5,995
02,056;-6,005
02,058;-5,99
02,061;-5,98
02,064;-6
02,067;-6,015
02,069;-6,03
02,072;-6,045
02,075;-6,06
02,078;-6,06
02,081;-6,085
02,083;-6,06
02,086;-6,09
02,089;-6,095
02,092;-6,1
02,094;-6,105
02,097;-6,11
02,100;-6,105
02,103;-6,085
02,106;-6,065
02,108;-6,03
02,111;-6
02,114;-5,995
02,117;-5,99
02,119;-5,98
02,122;-5,985
02,125;-5,985
02,128;-5,99
02,131;-5,97
02,133;-5,935
02,136;-5,89
02,139;-5,885
02,142;-5,85
02,144;-5,815
02,147;-5,82
02,150;-5,8
02,153;-5,805
02,156;-5,8
02,158;-5,84
02,161;-5,85
02,164;-5,865
02,167;-5,84
02,169;-5,795
02,172;-5,74
02,175;-5,71
02,178;-5,685
02,181;-5,69
02,183;-5,715
02,186;-5,72
02,189;-5,725
02,192;-5,745
02,194;-5,735
02,197;-5,73
02,200;-5,705
02,203;-5,685
02,206;-5,66
02,208;-5,655
02,211;-5,65
02,214;-5,64
02,217;-5,63
02,219;-5,63
02,222;-5,615
02,225;-5,615
02,228;-5,605
02,231;-5,625
02,233;-5,63
02,236;-5,67
02,239;-5,695
02,242;-5,7
02,244;-5,67
02,247;-5,645
02,250;-5,63
02,253;-5,605
02,256;-5,615
02,258;-5,655
02,261;-5,665
02,264;-5,685
02,267;-5,675
02,269;-5,635
02,272;-5,62
02,275;-5,625
02,278;-5,625
02,281;-5,645
02,283;-5,66
02,286;-5,675
02,289;-5,66
02,292;-5,645
02,294;-5,635
02,297;-5,605
02,300;-5,605
02,303;-5,61
02,306;-5,635
02,308;-5,63
02,311;-5,635
02,314;-5,64
02,317;-5,655
02,319;-5,645
02,322;-5,635
02,325;-5,63
02,328;-5,635
02,331;-5,635
02,333;-5,62
02,336;-5,615
02,339;-5,61
02,342;-5,625
02,344;-5,625
02,347;-5,63
02,350;-5,635
02,353;-5,64
02,356;-5,615
02,358;-5,585
02,361;-5,59
02,364;-5,59
02,367;-5,575
02,369;-5,565
02,372;-5,565
02,375;-5,595
02,378;-5,595
02,381;-5,62
02,383;-5,625
02,386;-5,635
02,389;-5,625
02,392;-5,64
02,394;-5,625
02,397;-5,63
02,400;-5,605
02,403;-5,57
02,406;-5,58
02,408;-5,555
02,411;-5,56
02,414;-5,565
02,417;-5,585
02,419;-5,59
02,422;-5,59
02,425;-5,575
02,428;-5,57
02,431;-5,575
02,433;-5,575
02,436;-5,575
02,439;-5,575
02,442;-5,575
02,444;-5,575
02,447;-5,59
02,450;-5,575
02,453;-5,59
02,456;-5,615
02,458;-5,645
02,461;-5,65
02,464;-5,655
02,467;-5,67
02,469;-5,655
02,472;-5,62
02,475;-5,605
02,478;-5,595
02,481;-5,56
02,483;-5,565
02,486;-5,54
02,489;-5,535
02,492;-5,53
02,494;-5,545
02,497;-5,56
02,500;-5,57
02,503;-5,56
02,506;-5,56
02,508;-5,54
02,511;-5,515
02,514;-5,495
02,517;-5,47
02,519;-5,45
02,522;-5,445
02,525;-5,425
02,528;-5,415
02,531;-5,445
02,533;-5,46
02,536;-5,52
02,539;-5,56
02,542;-5,575
02,544;-5,575
02,547;-5,57
02,550;-5,545
02,553;-5,53
02,556;-5,535
02,558;-5,52
02,561;-5,54
02,564;-5,545
02,567;-5,56
02,569;-5,555
02,572;-5,56
02,575;-5,575
02,578;-5,555
02,581;-5,55
02,583;-5,545
02,586;-5,54
02,589;-5,57
02,592;-5,57
02,594;-5,595
02,597;-5,6
02,600;-5,59
02,603;-5,565
02,606;-5,555
02,608;-5,54
02,611;-5,55
02,614;-5,565
02,617;-5,62
02,619;-5,645
02,622;-5,67
02,625;-5,685
02,628;-5,685
02,631;-5,66
02,633;-5,65
02,636;-5,64
02,639;-5,685
02,642;-5,72
02,644;-5,805
02,647;-5,9
02,650;-6,005
02,653;-6,12
02,656;-6,24
02,658;-6,335
02,661;-6,44
02,664;-6,48
02,667;-6,46
02,669;-6,37
02,672;-6,25
02,675;-6,11
02,678;-5,955
02,681;-5,825
02,683;-5,645
02,686;-5,4
02,689;-5,08
02,692;-4,75
02,694;-4,495
02,697;-4,38
02,700;-4,41
02,703;-4,6
02,706;-4,865
02,708;-5,15
02,711;-5,355
02,714;-5,495
02,717;-5,555
02,719;-5,6
02,722;-5,64
02,725;-5,675
02,728;-5,71
02,731;-5,75
02,733;-5,76
02,736;-5,755
02,739;-5,735
02,742;-5,705
02,744;-5,7
02,747;-5,7
02,750;-5,72
02,753;-5,77
02,756;-5,78
02,758;-5,785
02,761;-5,765
02,764;-5,7
02,767;-5,615
02,769;-5,55
02,772;-5,485
02,775;-5,45
02,778;-5,455
02,781;-5,47
02,783;-5,515
02,786;-5,555
02,789;-5,565
02,792;-5,54
02,794;-5,49
02,797;-5,42
02,800;-5,385
02,803;-5,38
02,806;-5,405
02,808;-5,46
02,811;-5,515
02,814;-5,555
02,817;-5,57
02,819;-5,58
02,822;-5,58
02,825;-5,59
02,828;-5,58
02,831;-5,6
02,833;-5,59
02,836;-5,605
02,839;-5,585
02,842;-5,62
02,844;-5,645
02,847;-5,675
02,850;-5,715
02,853;-5,725
02,856;-5,765
02,858;-5,755
02,861;-5,755
02,864;-5,75
02,867;-5,725
02,869;-5,73
02,872;-5,75
02,875;-5,765
02,878;-5,79
02,881;-5,825
02,883;-5,875
02,886;-5,885
02,889;-5,9
02,892;-5,9
02,894;-5,905
02,897;-5,91
02,900;-5,885
02,903;-5,89
02,906;-5,895
02,908;-5,92
02,911;-5,915
02,914;-5,925
02,917;-5,945
02,919;-5,95
02,922;-5,965
02,925;-5,98
02,928;-5,995
02,931;-5,995
02,933;-5,98
02,936;-5,96
02,939;-5,95
02,942;-5,935
02,944;-5,92
02,947;-5,92
02,950;-5,895
02,953;-5,885
02,956;-5,88
02,958;-5,875
02,961;-5,875
02,964;-5,865
02,967;-5,855
02,969;-5,84
02,972;-5,805
02,975;-5,8
02,978;-5,78
02,981;-5,76
02,983;-5,74
02,986;-5,72
02,989;-5,7
02,992;-5,66
02,994;-5,63
02,997;-5,605
03,000;-5,615
03,003;-5,595
03,006;-5,58
03,008;-5,565
03,011;-5,57
03,014;-5,575
03,017;-5,58
03,019;-5,59
03,022;-5,6
03,025;-5,595
03,028;-5,585
03,031;-5,54
03,033;-5,5
03,036;-5,49
03,039;-5,475
03,042;-5,46
03,044;-5,49
03,047;-5,49
03,050;-5,505
03,053;-5,52
03,056;-5,53
03,058;-5,54
03,061;-5,54
03,064;-5,545
03,067;-5,545
03,069;-5,555
03,072;-5,555
03,075;-5,54
03,078;-5,56
03,081;-5,56
03,083;-5,59
03,086;-5,6
03,089;-5,585
03,092;-5,575
03,094;-5,54
03,097;-5,535
03,100;-5,505
03,103;-5,505
03,106;-5,52
03,108;-5,505
03,111;-5,52
03,114;-5,51
03,117;-5,545
03,119;-5,555
03,122;-5,575
03,125;-5,57
03,128;-5,585
03,131;-5,56
03,133;-5,55
03,136;-5,56
03,139;-5,555
03,142;-5,57
03,144;-5,585
03,147;-5,59
03,150;-5,595
03,153;-5,59
03,156;-5,59
03,158;-5,59
03,161;-5,585
03,164;-5,595
03,167;-5,57
03,169;-5,575
03,172;-5,555
03,175;-5,545
03,178;-5,56
03,181;-5,55
03,183;-5,545
03,186;-5,56
03,189;-5,58
03,192;-5,595
03,194;-5,59
03,197;-5,59
03,200;-5,555
03,203;-5,575
03,206;-5,55
03,208;-5,545
03,211;-5,555
03,214;-5,59
03,217;-5,6
03,219;-5,605
03,222;-5,625
03,225;-5,635
03,228;-5,64
03,231;-5,62
03,233;-5,595
03,236;-5,585
03,239;-5,575
03,242;-5,59
03,244;-5,6
03,247;-5,615
03,250;-5,62
03,253;-5,62
03,256;-5,635
03,258;-5,61
03,261;-5,59
03,264;-5,55
03,267;-5,52
03,269;-5,525
03,272;-5,53
03,275;-5,53
03,278;-5,545
03,281;-5,565
03,283;-5,585
03,286;-5,62
03,289;-5,625
03,292;-5,635
03,294;-5,645
03,297;-5,64
03,300;-5,635
03,303;-5,635
03,306;-5,62
03,308;-5,63
03,311;-5,62
03,314;-5,62
03,317;-5,6
03,319;-5,555
03,322;-5,515
03,325;-5,485
03,328;-5,49
03,331;-5,475
03,333;-5,525
03,336;-5,54
03,339;-5,58
03,342;-5,58
03,344;-5,57
03,347;-5,52
03,350;-5,465
03,353;-5,455
03,356;-5,41
03,358;-5,39
03,361;-5,38
03,364;-5,39
03,367;-5,415
03,369;-5,44
03,372;-5,475
03,375;-5,48
03,378;-5,505
03,381;-5,505
03,383;-5,525
03,386;-5,525
03,389;-5,535
03,392;-5,54
03,394;-5,57
03,397;-5,55
03,400;-5,565
03,403;-5,56
03,406;-5,56
03,408;-5,55
03,411;-5,575
03,414;-5,57
03,417;-5,565
03,419;-5,58
03,422;-5,545
03,425;-5,57
03,428;-5,595
03,431;-5,595
03,433;-5,61
03,436;-5,595
03,439;-5,585
03,442;-5,575
03,444;-5,625
03,447;-5,615
03,450;-5,65
03,453;-5,66
03,456;-5,655
03,458;-5,665
03,461;-5,675
03,464;-5,67
03,467;-5,675
03,469;-5,685
03,472;-5,685
03,475;-5,67
03,478;-5,655
03,481;-5,665
03,483;-5,71
03,486;-5,765
03,489;-5,86
03,492;-5,96
03,494;-6,09
03,497;-6,22
03,500;-6,325
03,503;-6,435
03,506;-6,495
03,508;-6,535
03,511;-6,475
03,514;-6,37
03,517;-6,23
03,519;-6,09
03,522;-5,91
03,525;-5,755
03,528;-5,575
03,531;-5,34
03,533;-5,035
03,536;-4,75
03,539;-4,505
03,542;-4,39
03,544;-4,43
03,547;-4,605
03,550;-4,88
03,553;-5,16
03,556;-5,39
03,558;-5,515
03,561;-5,58
03,564;-5,61
03,567;-5,66
03,569;-5,7
03,572;-5,75
03,575;-5,78
03,578;-5,79
03,581;-5,785
03,583;-5,795
03,586;-5,76
03,589;-5,745
03,592;-5,75
03,594;-5,765
03,597;-5,795
03,600;-5,79
03,603;-5,795
03,606;-5,78
03,608;-5,745
03,611;-5,705
03,614;-5,625
03,617;-5,58
03,619;-5,535
03,622;-5,505
03,625;-5,49
03,628;-5,515
03,631;-5,505
03,633;-5,505
03,636;-5,51
03,639;-5,485
03,642;-5,465
03,644;-5,47
03,647;-5,47
03,650;-5,49
03,653;-5,5
03,656;-5,51
03,658;-5,52
03,661;-5,52
03,664;-5,52
03,667;-5,505
03,669;-5,515
03,672;-5,51
03,675;-5,52
03,678;-5,535
03,681;-5,555
03,683;-5,585
03,686;-5,61
03,689;-5,615
03,692;-5,63
03,694;-5,655
03,697;-5,65
03,700;-5,67
03,703;-5,68
03,706;-5,685
03,708;-5,71
03,711;-5,71
03,714;-5,725
03,717;-5,75
03,719;-5,785
03,722;-5,795
03,725;-5,805
03,728;-5,835
03,731;-5,85
03,733;-5,86
03,736;-5,86
03,739;-5,86
03,742;-5,865
03,744;-5,855
03,747;-5,87
03,750;-5,895
03,753;-5,925
03,756;-5,935
03,758;-5,945
03,761;-5,975
03,764;-5,965
03,767;-5,965
03,769;-5,97
03,772;-5,97
03,775;-5,965
03,778;-5,975
03,781;-5,985
03,783;-5,98
03,786;-6
03,789;-5,985
03,792;-5,99
03,794;-5,985
03,797;-5,98
03,800;-5,975
03,803;-5,97
03,806;-5,945
03,808;-5,93
03,811;-5,91
03,814;-5,895
03,817;-5,89
03,819;-5,885
03,822;-5,87
03,825;-5,865
03,828;-5,86
03,831;-5,83
03,833;-5,79
03,836;-5,77
03,839;-5,745
03,842;-5,72
03,844;-5,71
03,847;-5,735
03,850;-5,74
03,853;-5,745
03,856;-5,725
03,858;-5,735
03,861;-5,705
03,864;-5,68
03,867;-5,66
03,869;-5,64
03,872;-5,64
03,875;-5,63
03,878;-5,605
03,881;-5,61
03,883;-5,615
03,886;-5,62
03,889;-5,615
03,892;-5,625
03,894;-5,62
03,897;-5,615
03,900;-5,615
03,903;-5,595
03,906;-5,59
03,908;-5,565
03,911;-5,57
03,914;-5,575
03,917;-5,565
03,919;-5,59
03,922;-5,59
03,925;-5,615
03,928;-5,615
03,931;-5,62
03,933;-5,6
03,936;-5,585
03,939;-5,575
03,942;-5,56
03,944;-5,565
03,947;-5,565
03,950;-5,565
03,953;-5,57
03,956;-5,575
03,958;-5,59
03,961;-5,61
03,964;-5,6
03,967;-5,6
03,969;-5,57
03,972;-5,56
03,975;-5,555
03,978;-5,54
03,981;-5,55
03,983;-5,555
03,986;-5,585
03,989;-5,6
03,992;-5,605
03,994;-5,595
03,997;-5,605
04,000;-5,6
04,003;-5,595
04,006;-5,585
04,008;-5,58
04,011;-5,575
04,014;-5,575
04,017;-5,6
04,019;-5,615
04,022;-5,615
04,025;-5,63
04,028;-5,63
04,031;-5,62
04,033;-5,62
04,036;-5,595
04,039;-5,595
04,042;-5,575
04,044;-5,595
04,047;-5,605
04,050;-5,6
04,053;-5,62
04,056;-5,62
04,058;-5,645
04,061;-5,635
04,064;-5,63
04,067;-5,62
04,069;-5,62
04,072;-5,605
04,075;-5,595
04,078;-5,605
04,081;-5,6
04,083;-5,62
04,086;-5,62
04,089;-5,625
04,092;-5,635
04,094;-5,625
04,097;-5,655
04,100;-5,635
04,103;-5,64
04,106;-5,6
04,108;-5,605
04,111;-5,59
04,114;-5,585
04,117;-5,575
04,119;-5,57
04,122;-5,59
04,125;-5,61
04,128;-5,59
04,131;-5,615
04,133;-5,605
04,136;-5,6
04,139;-5,625
04,142;-5,61
04,144;-5,635
04,147;-5,655
04,150;-5,645
04,153;-5,665
04,156;-5,67
04,158;-5,67
04,161;-5,66
04,164;-5,66
04,167;-5,615
04,169;-5,59
04,172;-5,565
04,175;-5,55
04,178;-5,555
04,181;-5,58
04,183;-5,585
04,186;-5,615
04,189;-5,625
04,192;-5,62
04,194;-5,615
04,197;-5,575
04,200;-5,545
04,203;-5,49
04,206;-5,45
04,208;-5,425
04,211;-5,42
04,214;-5,455
04,217;-5,485
04,219;-5,53
04,222;-5,6
04,225;-5,615
04,228;-5,61
04,231;-5,595
04,233;-5,57
04,236;-5,565
04,239;-5,565
04,242;-5,56
04,244;-5,575
04,247;-5,6
04,250;-5,625
04,253;-5,64
04,256;-5,635
04,258;-5,635
04,261;-5,62
04,264;-5,59
04,267;-5,605
04,269;-5,59
04,272;-5,605
04,275;-5,6
04,278;-5,605
04,281;-5,61
04,283;-5,62
04,286;-5,63
04,289;-5,645
04,292;-5,655
04,294;-5,645
04,297;-5,655
04,300;-5,65
04,303;-5,64
04,306;-5,635
04,308;-5,64
04,311;-5,64
04,314;-5,655
04,317;-5,675
04,319;-5,7
